id,config,body_type,body_type_idx,split,cd,drag_area,cl,cl_f,cl_r,frontal_area,convex_hull_volume,bbox_volume,length_x,width_y,height_z,raw_stl_path,normalized_stl_path,pointcloud_path,occupancy_path,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle
N_S_WWS_WM_355,N_S_WWS_WM,N,2,val,0.221175226325581,0.4879125492742317,0.0216311412496677,-0.0638442723119601,0.0854754135674418,2.206,0.0804090480555618,0.122350480989884,0.9998253643012854,0.4233574938631145,0.2890508689642747,raw_stl/N_S_WWS_WM/N_S_WWS_WM_355.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_355_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_355_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_355_occ.npz,2.62663,-4.6621,13.6343,-7.13771,1.76,0.71,-5.86515,-3.55434,-0.86367,-17.3792,2.94954,-0.4,0.157388,0.4,56.3069,18.612,26.8253,8.11013,123.199,27.7021,14.3116,17.2681,-122.695
N_S_WWS_WM_356,N_S_WWS_WM,N,2,train,0.222299242568106,0.581090220073029,-0.0242565832585747,-0.156316871966777,0.132060288744518,2.614,0.0938478183221737,0.1438016448536256,0.9996611832536536,0.4709712306464985,0.3054334838566548,raw_stl/N_S_WWS_WM/N_S_WWS_WM_356.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_356_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_356_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_356_occ.npz,-3.61504,-6.45093,14.4931,-9.03637,2.29,0.02,19.7522,1.21741,36.0333,57.6658,2.88953,-0.2,-7.56957,0.6,30.9092,8.37078,4.58108,9.26996,94.3988,-16.4974,119.175,86.2322,-31.641
N_S_WWS_WM_358,N_S_WWS_WM,N,2,train,0.26475207385382,0.7015929957126229,0.0167763080071893,-0.0877029583807308,0.104479266399003,2.65,0.1067591525188789,0.1597656317090019,0.9996979374787318,0.5006610214980055,0.319205807198769,raw_stl/N_S_WWS_WM/N_S_WWS_WM_358.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_358_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_358_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_358_occ.npz,5.06481,6.41443,7.82808,-6.61939,1.35,-1.19,7.91727,4.18703,-39.5568,64.7429,0.421409,0.4,-9.20463,-0.2,-16.3235,20.8719,27.7582,53.7426,10.2358,42.1983,137.682,61.7457,-176.855
N_S_WWS_WM_359,N_S_WWS_WM,N,2,train,0.237645391425249,0.5575160882836342,-0.0403175109963455,-0.107136743813953,0.0668192327910299,2.346,0.0846595439737624,0.1300336013374579,0.9999657342537136,0.4272224285242426,0.3043802209488966,raw_stl/N_S_WWS_WM/N_S_WWS_WM_359.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_359_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_359_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_359_occ.npz,2.37588,-6.38791,-0.87376,5.30754,1.71,2.14,18.6772,-0.988683,12.7911,148.181,-7.92863,0.6,19.7468,-0.2,3.28324,-7.58902,2.08518,34.8248,96.8637,-35.3489,21.3784,61.3787,-28.0429
N_S_WWS_WM_360,N_S_WWS_WM,N,2,train,0.246986574860465,0.6303097390439066,-0.147609161940199,-0.17002780664784,0.0224186446838438,2.552,0.1008725022029071,0.1528306779065853,0.9998386538243276,0.4910035928595574,0.3113120611623154,raw_stl/N_S_WWS_WM/N_S_WWS_WM_360.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_360_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_360_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_360_occ.npz,-0.747814,3.04446,16.915,-4.35435,2.39,0.5,-8.6869,2.05664,-38.7447,-36.1935,-12.3884,0.0,-19.3227,0.3,11.616,27.2134,-5.73005,20.2945,-5.06857,44.7741,125.235,51.5428,-187.497
N_S_WWS_WM_365,N_S_WWS_WM,N,2,train,0.261800427312292,0.5874801588887832,-0.113284025647508,-0.118691150850498,0.0054071251863654,2.244,0.0830474682007941,0.1244124978992514,0.9996927165587056,0.4281923310296084,0.2906421496422521,raw_stl/N_S_WWS_WM/N_S_WWS_WM_365.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_365_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_365_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_365_occ.npz,-0.9414,9.16835,12.2158,-2.14607,2.12,1.47,-7.25845,-4.50356,11.0413,-91.538,-8.42369,0.0,5.8797,0.1,-11.5129,-15.5052,-5.57883,45.9545,125.062,35.4192,7.74439,16.1663,-1.72516
N_S_WWS_WM_366,N_S_WWS_WM,N,2,train,0.241822484262458,0.5039580572029625,-0.0743930055435216,-0.114484030350166,0.0400910247933222,2.084,0.0832845856923,0.1254956476846851,0.9999176592800664,0.4124574120312666,0.3042883417211562,raw_stl/N_S_WWS_WM/N_S_WWS_WM_366.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_366_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_366_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_366_occ.npz,-3.17322,-2.92043,10.8535,17.2916,2.02,0.47,17.5953,-0.0774861,43.2239,5.50685,-3.88322,0.3,34.5849,-0.4,44.3144,24.3002,12.5548,6.68629,6.81047,-34.7361,-31.1444,13.0898,-127.21
N_S_WWS_WM_367,N_S_WWS_WM,N,2,test,0.267887319707641,0.560420272828385,-0.143489384508637,-0.10271371333588,-0.0407756712083388,2.092,0.0829585457616677,0.1213754556620264,0.9994811625081312,0.4189935461884578,0.2898337303618022,raw_stl/N_S_WWS_WM/N_S_WWS_WM_367.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_367_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_367_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_367_occ.npz,-1.48067,12.4366,10.28,13.8782,-0.14,2.08,5.64358,3.1589,-28.2529,36.6587,-4.19927,0.5,-30.9238,-0.3,44.1145,5.13668,-2.41841,54.0266,27.8576,32.5931,-13.8043,-50.7219,-189.558
N_S_WWS_WM_370,N_S_WWS_WM,N,2,train,0.23815518664784,0.6134877608048358,-0.082867057716279,-0.133338005043189,0.0504709473066445,2.576,0.101358052893035,0.1526426907259062,0.9998416265042792,0.507419910012155,0.300868897927145,raw_stl/N_S_WWS_WM/N_S_WWS_WM_370.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_370_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_370_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_370_occ.npz,-0.279307,14.4162,16.5636,4.08502,1.41,0.97,14.0934,-4.58198,-8.4606,-37.3915,3.23229,-0.3,-14.9819,0.3,1.24733,-3.34723,3.94085,-2.00967,41.0417,19.0562,148.058,8.56311,145.963
N_S_WWS_WM_372,N_S_WWS_WM,N,2,train,0.219466658172757,0.514868780073288,-0.111425837380066,-0.169664872242524,0.0582390348448504,2.346,0.0984375506580409,0.1446093670654969,0.999964787086896,0.4768578561969561,0.3032653388899146,raw_stl/N_S_WWS_WM/N_S_WWS_WM_372.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_372_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_372_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_372_occ.npz,-5.43353,0.978148,0.807548,14.6848,-1.1,2.08,7.33434,7.42514,-25.2674,46.9333,2.22963,0.1,-28.6427,-0.4,59.5076,-7.83249,-0.704175,14.3318,-5.3357,-31.738,73.9349,-23.9256,98.1639
N_S_WWS_WM_373,N_S_WWS_WM,N,2,train,0.241112677149501,0.5690259180728223,-0.139341799040531,-0.120354769291029,-0.0189870297259601,2.36,0.0938492847212711,0.14264031171671,0.9998614333378476,0.4809675928541636,0.2966105861752434,raw_stl/N_S_WWS_WM/N_S_WWS_WM_373.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_373_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_373_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_373_occ.npz,2.56111,0.454952,11.6737,1.91896,1.85,0.64,19.9271,-1.72269,-11.2404,-13.1895,-12.7985,0.5,9.28576,0.3,-13.6907,-11.8167,-29.7375,-13.6956,-40.2496,41.5646,101.901,-25.429,-139.33
N_S_WWS_WM_376,N_S_WWS_WM,N,2,train,0.248476277401993,0.5660289599217401,-0.0274066891981534,-0.0691436959166112,0.0417370067182724,2.278,0.0870762036924864,0.1371280827622699,0.9999110260600356,0.4352940733113349,0.3150520374203178,raw_stl/N_S_WWS_WM/N_S_WWS_WM_376.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_376_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_376_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_376_occ.npz,9.5338,-5.61979,10.4146,0.173714,0.05,2.33,-8.52558,3.21573,-39.6617,24.6649,-10.9848,-0.2,22.8675,0.7,22.7503,15.8398,-2.22478,36.2583,-34.5863,14.1063,-25.5642,73.4766,145.119
N_S_WWS_WM_377,N_S_WWS_WM,N,2,train,0.236051512747508,0.5282832855289229,-0.138072528117275,-0.0703604703568106,-0.0677120577578073,2.238,0.0736369393968621,0.115283874670314,0.9997804565316613,0.3977009156476283,0.289939463332781,raw_stl/N_S_WWS_WM/N_S_WWS_WM_377.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_377_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_377_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_377_occ.npz,6.59004,13.4543,12.5852,15.6572,-1.28,-0.89,4.14508,6.67938,-36.7985,-53.3626,3.8811,0.7,36.9015,0.2,23.6494,9.24327,-23.2451,-9.11786,108.796,9.63446,10.3986,70.0555,-147.121
N_S_WWS_WM_378,N_S_WWS_WM,N,2,train,0.243825709598006,0.5032562646102844,-0.122717456438538,-0.162554820169435,0.0398373637295681,2.064,0.0780930226946419,0.1196228127747173,0.999887060264397,0.419238826027706,0.2853655650244215,raw_stl/N_S_WWS_WM/N_S_WWS_WM_378.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_378_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_378_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_378_occ.npz,-5.85281,11.4331,6.66028,10.0776,-1.76,1.26,3.68875,8.27648,-48.2206,-42.4613,-8.44396,0.4,19.3068,0.3,24.3726,-3.42303,-4.24254,6.63292,-7.07266,1.38409,-18.2984,-45.4098,36.4189
N_S_WWS_WM_380,N_S_WWS_WM,N,2,train,0.265487625983388,0.5936303316988556,-0.0079016413104086,-0.0576883592322259,0.0497867179197966,2.236,0.0878801717428115,0.1355422307671589,0.9999639766956838,0.4494362612093381,0.3015936303344849,raw_stl/N_S_WWS_WM/N_S_WWS_WM_380.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_380_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_380_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_380_occ.npz,5.67397,14.5288,-3.36748,-0.378287,-1.44,1.77,11.7567,8.37785,-39.7583,146.815,-0.743109,0.0,33.8092,0.5,6.74988,6.56457,27.6696,43.8311,-49.1799,7.83182,19.207,-18.9778,-60.3991
N_S_WWS_WM_381,N_S_WWS_WM,N,2,test,0.275110727212624,0.6855759322138589,-0.0350426454204641,-0.150937850963455,0.115895205546843,2.492,0.0944793733038639,0.1482518748046954,0.999801149263046,0.4739839615713651,0.312840460193955,raw_stl/N_S_WWS_WM/N_S_WWS_WM_381.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_381_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_381_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_381_occ.npz,-2.90758,9.13463,2.88421,-9.66101,1.36,-1.23,8.38636,5.5701,-31.4208,116.714,-8.47613,0.3,19.8356,-0.3,1.84827,-19.6366,-24.3739,15.1146,69.2763,30.8079,65.8409,68.4052,146.609
N_S_WWS_WM_382,N_S_WWS_WM,N,2,train,0.240254723401993,0.582857958973235,0.0141767807387272,-0.0980382929142857,0.112215073649501,2.426,0.0845029413612219,0.1297101757605235,0.9998454222390224,0.4288241884217516,0.3025254467252416,raw_stl/N_S_WWS_WM/N_S_WWS_WM_382.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_382_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_382_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_382_occ.npz,1.89212,-7.68803,3.91689,15.3968,-0.44,0.25,19.6459,-0.785801,-1.86547,-9.33251,-10.1392,0.2,10.8328,0.9,30.5898,15.1631,-8.36349,28.8714,22.4127,18.5936,49.4075,89.4154,-71.723
N_S_WWS_WM_383,N_S_WWS_WM,N,2,train,0.286867199794019,0.7292164218763962,0.0469097457168438,-0.150987397996677,0.197897143714285,2.542,0.0960108564626635,0.145573987257705,0.9999162535166412,0.4812592458723925,0.3025109249056875,raw_stl/N_S_WWS_WM/N_S_WWS_WM_383.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_383_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_383_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_383_occ.npz,-4.76577,7.7218,-7.75726,-10.7556,2.08,-0.56,-5.53895,9.28748,23.5045,-0.991177,-5.23517,0.0,-3.96847,0.4,-23.244,5.62955,27.3481,31.2438,55.5281,-49.9954,114.822,37.5974,-35.403
N_S_WWS_WM_385,N_S_WWS_WM,N,2,train,0.230943711940199,0.5089999411161986,-0.1242482492,-0.135317143561461,0.0110688943781794,2.204,0.0928164717010746,0.1374880083494011,0.9997734687628632,0.463458422426159,0.29672383558187,raw_stl/N_S_WWS_WM/N_S_WWS_WM_385.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_385_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_385_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_385_occ.npz,-3.14828,3.73065,6.46923,19.1134,0.82,1.78,16.2891,-4.72003,-24.7714,-40.6129,-4.13897,0.1,-3.32492,-0.1,43.1421,1.44728,-16.8341,-11.512,-48.0185,15.0011,51.909,-58.7705,3.85971
N_S_WWS_WM_386,N_S_WWS_WM,N,2,train,0.219057867867109,0.49769947579407164,-0.0145991356301727,-0.0899554928388704,0.0753563572013289,2.272,0.0859803608679927,0.1299577953473256,0.9999827843687504,0.4566302787462385,0.2846066911028205,raw_stl/N_S_WWS_WM/N_S_WWS_WM_386.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_386_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_386_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_386_occ.npz,2.4146,-7.91724,-2.94028,3.97372,0.22,2.44,-4.18284,-3.24658,-6.06023,70.5622,-7.1142,0.1,33.2175,0.0,54.5683,-5.53382,11.0007,-20.789,49.5375,26.5475,69.4386,-47.118,28.4923
N_S_WWS_WM_387,N_S_WWS_WM,N,2,train,0.25171346620598,0.5678655797606909,-0.0326134143101159,-0.0664183071119601,0.0338048927988239,2.256,0.0800685855748073,0.1233979878374276,0.9998724785005074,0.4168738433812745,0.2960457406964661,raw_stl/N_S_WWS_WM/N_S_WWS_WM_387.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_387_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_387_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_387_occ.npz,14.6463,-3.26668,-5.10818,12.0063,-0.22,1.71,13.2762,4.13569,13.0642,-68.9678,-6.55919,0.1,1.04996,0.9,58.3076,-6.82119,11.3413,46.1433,-6.61818,18.2405,-8.94963,40.2147,94.305
N_S_WWS_WM_388,N_S_WWS_WM,N,2,val,0.243215411534883,0.594418465791254,-0.040009158568799,-0.0995206678558139,0.059511509282392,2.444,0.094305327148397,0.148404674685369,0.9999823311608858,0.4845499696532204,0.3062786217409774,raw_stl/N_S_WWS_WM/N_S_WWS_WM_388.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_388_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_388_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_388_occ.npz,10.8562,-5.87381,3.29697,-17.3444,1.53,0.91,3.25755,-1.24872,1.3804,-79.6718,-12.1129,0.4,-17.2391,0.5,-7.14909,-3.86524,13.856,-7.03706,-25.4774,46.9032,77.4226,40.8695,112.462
N_S_WWS_WM_389,N_S_WWS_WM,N,2,train,0.259910253890365,0.5536088407864774,-0.183428755993355,-0.215070623990033,0.0316418679653654,2.13,0.0915300867101519,0.1452488333170931,0.9998341953073298,0.4465384059287354,0.3253313003320321,raw_stl/N_S_WWS_WM/N_S_WWS_WM_389.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_389_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_389_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_389_occ.npz,-6.14087,6.46432,17.1183,-5.48761,-0.98,-1.13,15.7004,4.94487,-4.98514,-22.9008,-11.4772,-0.1,-15.7129,-0.1,-22.1195,-8.64281,7.92801,-14.7974,-44.3192,1.26988,-39.7845,55.2295,13.2679
N_S_WWS_WM_390,N_S_WWS_WM,N,2,train,0.221296011019933,0.5288974663376399,-0.0326743445629501,-0.110390703345514,0.0777163587807309,2.39,0.1072878671843213,0.1572296709237478,0.9999262136987715,0.4875418033662027,0.3225185452612127,raw_stl/N_S_WWS_WM/N_S_WWS_WM_390.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_390_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_390_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_390_occ.npz,0.701956,-1.65459,14.227,9.75977,-0.48,1.45,14.5273,7.60283,-17.6361,-86.4654,4.65238,-0.4,-24.8032,-0.1,-0.695343,12.7802,-29.8139,26.9966,-34.8687,20.2744,71.9866,31.618,-147.65
N_S_WWS_WM_391,N_S_WWS_WM,N,2,train,0.298480992418604,0.723517925622696,-0.0026114164948637,-0.124496645001328,0.12188522853887,2.424,0.0880296902740454,0.1330027907552942,0.9999545734889448,0.4502685008510289,0.2953989289304461,raw_stl/N_S_WWS_WM/N_S_WWS_WM_391.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_391_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_391_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_391_occ.npz,-1.15704,8.96239,-4.29931,4.35183,1.21,-1.14,6.92097,6.74524,19.5231,-31.8395,-11.5429,-0.4,-22.978,0.9,30.8026,-8.39301,-19.3145,47.157,63.0152,30.5056,58.016,32.5952,96.1793
N_S_WWS_WM_392,N_S_WWS_WM,N,2,train,0.22965977810299,0.5475089109975281,-0.0659551481794119,-0.0746228674694352,0.008667719290279,2.384,0.0914815497179431,0.1395073983790615,0.9998457922294242,0.4872362649546596,0.2863680822997261,raw_stl/N_S_WWS_WM/N_S_WWS_WM_392.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_392_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_392_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_392_occ.npz,6.14936,-5.38067,9.25048,-15.652,-1.12,0.32,12.9629,8.62648,-24.4879,94.4304,-10.7967,0.5,-5.03499,0.6,23.3975,-12.7008,16.4618,-16.4713,-38.3875,-21.4186,119.823,-55.7661,-8.04637
N_S_WWS_WM_395,N_S_WWS_WM,N,2,train,0.266726873910299,0.642278312376,-0.176095921813953,-0.239620017893687,0.063524096075083,2.408,0.0956411493754004,0.148340081544378,0.9999140452396968,0.4695957880811747,0.3159160216976854,raw_stl/N_S_WWS_WM/N_S_WWS_WM_395.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_395_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_395_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_395_occ.npz,-7.161,-0.727486,8.61681,-16.3348,2.19,-0.75,18.2407,-0.615154,49.8153,31.4745,-9.53954,0.2,18.9429,0.5,-16.606,-8.69527,-23.5298,42.3504,-56.2973,36.3101,38.964,52.8865,44.0016
N_S_WWS_WM_397,N_S_WWS_WM,N,2,train,0.229229082245847,0.4923840686640794,-0.0951633937392026,-0.0762957609448505,-0.0188676327922724,2.148,0.0685021752859633,0.1128802806087777,0.9999505726462716,0.3949247741021469,0.2858414251543657,raw_stl/N_S_WWS_WM/N_S_WWS_WM_397.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_397_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_397_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_397_occ.npz,2.27182,4.80003,4.27007,-2.77402,0.58,-0.96,0.343692,-4.32706,-16.9389,149.635,-3.58177,0.5,29.0038,0.7,13.3462,-8.16057,16.8631,-20.162,126.635,-11.9349,-38.7619,44.5215,133.222
N_S_WWS_WM_398,N_S_WWS_WM,N,2,test,0.239392711624584,0.5678395119735132,-0.0749106436528239,-0.0601182678568106,-0.0147923757941926,2.372,0.0780523901609387,0.1204304637769801,0.9999051867738138,0.420401963862692,0.2864921994033255,raw_stl/N_S_WWS_WM/N_S_WWS_WM_398.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_398_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_398_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_398_occ.npz,9.79815,12.1323,0.696858,18.4005,1.99,-0.37,9.37729,7.48259,-27.8662,-38.6477,-1.64281,0.0,27.5618,0.7,53.7238,-8.97862,7.48059,-6.93095,116.992,-8.94796,56.7094,46.546,65.2239
N_S_WWS_WM_399,N_S_WWS_WM,N,2,train,0.237784578936877,0.48032484945249154,-0.0199823893018269,-0.0468346446149501,0.0268522553136843,2.02,0.0785274033641067,0.1242104242536778,0.9998417174543568,0.4182719650269142,0.2970079233022754,raw_stl/N_S_WWS_WM/N_S_WWS_WM_399.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_399_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_399_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_399_occ.npz,7.72664,10.4193,3.49369,-16.6971,-0.28,1.56,4.32482,-4.14535,48.9089,51.5344,3.22638,-0.2,-37.1664,0.3,13.4191,6.89176,28.4938,-5.9574,61.4989,42.9073,-54.0833,-7.94132,4.62645
N_S_WWS_WM_400,N_S_WWS_WM,N,2,train,0.218785785202657,0.5697181846677188,-0.0939748605053156,-0.140775168820598,0.0468003083288372,2.604,0.0981969484055522,0.1499502234196396,0.9999031427614812,0.4887892282265517,0.3068086200163873,raw_stl/N_S_WWS_WM/N_S_WWS_WM_400.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_400_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_400_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_400_occ.npz,1.8435,8.91185,-0.772013,-17.1215,-0.58,2.42,-0.417599,-0.736289,9.4161,-86.7644,4.06274,-0.1,20.0129,0.1,53.2284,-0.455877,8.92921,33.1592,41.6967,18.933,112.34,70.1269,82.8182
N_S_WWS_WM_401,N_S_WWS_WM,N,2,train,0.259306893122923,0.632708819219932,-0.130195457123588,-0.207525948421926,0.0773304913169435,2.44,0.1049301286280725,0.1528593639785933,0.9999822551769632,0.501324550111691,0.3049163988777993,raw_stl/N_S_WWS_WM/N_S_WWS_WM_401.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_401_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_401_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_401_occ.npz,-5.48116,8.49075,-2.33954,0.999843,0.91,2.27,-6.48748,7.96489,10.8414,21.7297,-7.73273,-0.2,-38.2057,-0.2,-5.51463,13.9426,-19.2109,39.5206,18.866,-32.0346,104.199,-30.486,48.4067
N_S_WWS_WM_402,N_S_WWS_WM,N,2,train,0.254835361993355,0.5616571378333545,-0.0629875172229235,-0.0797046496398671,0.0167171324240946,2.204,0.0857692149778109,0.130348071499475,0.9998499859262492,0.4560368225691853,0.2858708376750219,raw_stl/N_S_WWS_WM/N_S_WWS_WM_402.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_402_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_402_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_402_occ.npz,2.44122,2.0005,-1.6032,-2.69761,1.64,1.25,6.82224,-4.48384,3.88655,-15.8704,-10.1683,0.8,-18.4819,0.0,-20.635,21.2803,-18.4509,16.8775,15.8297,-1.22757,31.3063,-58.1025,121.918
N_S_WWS_WM_403,N_S_WWS_WM,N,2,train,0.231748033146179,0.5325569801699194,-0.0561528526488372,-0.0592952564877076,0.0031424038445514,2.298,0.0802149421174774,0.121238751252664,0.9996428143253416,0.4321645059779641,0.2806386683624835,raw_stl/N_S_WWS_WM/N_S_WWS_WM_403.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_403_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_403_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_403_occ.npz,4.7714,-6.02601,7.56793,-4.73718,-0.19,2.43,18.0556,-0.66019,45.3263,100.728,-1.49726,0.5,17.8669,0.6,44.3628,7.69291,21.5221,51.3145,52.0434,24.8454,36.2868,-20.2421,31.1657
N_S_WWS_WM_404,N_S_WWS_WM,N,2,test,0.238397045910299,0.5516507642364319,-0.0797840080196013,-0.0869058078767441,0.0071217998673415,2.314,0.0833423199737449,0.1297514332880877,0.999665435434994,0.4487245039106451,0.2892528866089222,raw_stl/N_S_WWS_WM/N_S_WWS_WM_404.stl,normalized/N_S_WWS_WM/N_S_WWS_WM_404_norm.stl,pointclouds/N_S_WWS_WM/N_S_WWS_WM_404_pc.ply,occupancy/N_S_WWS_WM/N_S_WWS_WM_404_occ.npz,3.40789,14.652,13.1367,-19.1316,0.1,0.03,-1.84489,-1.29683,49.5735,89.1901,-1.93786,-0.1,30.3784,0.6,8.9231,17.4287,-20.3884,-1.13637,73.843,-46.8539,53.7001,-0.927132,29.1317
